frame,video_time_s,video_pts,act_mean,act_max,act_p95,laser_x_px,laser_y_px,laser_integrated_brightness,laser_peak_brightness,laser_width_px,laser_confidence,laser_note
5003,166.466667000,14982000,39.000000000,144,92.600000000,664.248360000,458.591545000,414716.603000000,207.686000000,55.997877800,1.000000000,saturated
5004,166.500000000,14985000,38.458333300,145,93.450000000,664.219146000,458.597968000,415327.203000000,207.686000000,55.975066000,1.000000000,saturated
5005,166.533333000,14988000,37.708333300,143,91.750000000,664.191575000,458.442354000,412281.797000000,206.985000000,55.897055400,1.000000000,saturated
5006,166.566667000,14991000,38.083333300,143,92.600000000,664.085807000,458.405067000,418644.203000000,207.686000000,56.122931600,1.000000000,saturated
5007,166.600000000,14994000,37.083333300,143,92.600000000,664.084188000,458.541940000,413934.197000000,206.985000000,56.034859200,1.000000000,saturated
5008,166.632867000,14996958,38.375000000,142,91.750000000,664.175910000,458.531664000,421574.203000000,206.871000000,56.353239300,1.000000000,saturated
5009,166.666200000,14999958,39.041666700,142,91.900000000,664.113730000,458.598227000,421042.402000000,210.131000000,56.265490000,1.000000000,saturated
5010,166.699533000,15002958,38.541666700,133,82.400000000,664.034568000,458.813385000,415097.797000000,210.359000000,56.064892700,1.000000000,saturated
5011,166.732867000,15005958,38.166666700,131,81.700000000,664.046292000,458.799666000,415434.997000000,211.060000000,56.057909500,1.000000000,saturated
5012,166.766200000,15008958,38.541666700,130,82.000000000,664.136608000,458.783510000,411343.218000000,206.512000000,55.883541800,1.000000000,saturated
5013,166.799533000,15011958,38.375000000,130,81.700000000,664.136664000,458.812981000,417033.798000000,211.060000000,56.024438600,1.000000000,saturated
5014,166.832867000,15014958,39.166666700,130,81.700000000,664.091473000,458.713277000,420283.998000000,210.245000000,56.116770000,1.000000000,saturated
5015,166.866200000,15017958,37.916666700,131,83.000000000,664.173973000,458.712582000,420331.397000000,208.142000000,56.217491800,1.000000000,saturated
5016,166.899044000,15020914,37.958333300,133,84.700000000,664.140634000,458.799422000,419993.397000000,209.544000000,56.226388600,1.000000000,saturated
5017,166.932378000,15023914,37.250000000,134,84.700000000,664.159628000,458.879371000,418749.597000000,208.142000000,56.155272700,1.000000000,saturated
5018,166.965711000,15026914,37.791666700,131,85.000000000,664.160081000,458.848918000,418555.797000000,208.142000000,56.162827000,1.000000000,saturated
5019,166.999044000,15029914,38.083333300,130,84.000000000,664.186652000,458.807760000,409983.000000000,208.142000000,55.892203000,1.000000000,saturated
5020,167.032378000,15032914,36.500000000,129,68.100000000,664.201587000,459.018300000,418657.198000000,209.544000000,56.136493500,1.000000000,saturated
5021,167.065711000,15035914,36.625000000,129,68.250000000,664.208828000,459.010238000,418466.598000000,210.245000000,56.143193100,1.000000000,saturated
5022,167.099044000,15038914,37.083333300,130,69.250000000,664.314258000,458.986368000,416863.597000000,208.142000000,56.211099000,1.000000000,saturated
5023,167.132378000,15041914,36.750000000,128,66.300000000,664.279068000,459.020220000,416742.398000000,209.544000000,56.327018600,1.000000000,saturated
5024,167.165233000,15044871,37.000000000,129,66.150000000,664.112995000,459.014571000,417588.797000000,210.245000000,56.232560200,1.000000000,saturated
5025,167.198567000,15047871,35.458333300,133,50.550000000,664.024338000,459.027942000,418654.198000000,206.985000000,56.024548900,1.000000000,saturated
5026,167.231900000,15050871,35.833333300,134,51.400000000,664.109350000,458.976836000,414363.218000000,205.583000000,55.855289700,1.000000000,saturated
5027,167.265233000,15053871,36.500000000,133,51.700000000,664.021906000,458.959426000,418860.998000000,206.284000000,55.962922900,1.000000000,saturated
5028,167.298567000,15056871,35.416666700,131,52.250000000,664.095457000,459.000002000,418731.598000000,206.985000000,56.051054300,1.000000000,saturated
5029,167.331900000,15059871,34.791666700,130,50.550000000,664.115391000,459.145693000,415984.418000000,206.284000000,55.990202800,1.000000000,saturated
5030,167.365233000,15062871,36.916666700,131,51.850000000,664.029366000,458.974778000,415282.818000000,211.174000000,55.937346700,1.000000000,saturated
5031,167.398567000,15065871,36.333333300,131,51.000000000,663.992306000,459.051866000,429002.981000000,211.875000000,56.341443000,1.000000000,saturated
5032,167.431422000,15068828,34.666666700,129,49.700000000,664.103605000,458.768263000,420466.781000000,213.277000000,56.081086500,1.000000000,saturated
5033,167.464756000,15071828,34.416666700,127,47.850000000,664.077591000,458.728440000,424841.000000000,213.277000000,56.242097200,1.000000000,saturated
5034,167.498089000,15074828,36.041666700,128,49.850000000,664.074849000,458.636447000,426417.000000000,213.277000000,56.236915300,1.000000000,saturated
5035,167.531422000,15077828,35.500000000,124,50.850000000,664.141112000,458.613575000,417856.981000000,213.277000000,56.102044700,1.000000000,saturated
5036,167.564756000,15080828,35.833333300,124,49.550000000,664.104520000,458.755331000,421096.000000000,213.277000000,56.168776800,1.000000000,saturated
5037,167.598089000,15083828,35.666666700,123,49.550000000,664.106342000,458.777964000,415784.781000000,207.572000000,55.992494200,1.000000000,saturated
5038,167.631422000,15086828,34.541666700,122,46.700000000,664.177890000,458.795713000,414893.403000000,205.241000000,55.937122500,1.000000000,saturated
5039,167.664756000,15089828,34.166666700,122,49.400000000,664.275289000,458.716479000,410422.597000000,204.469000000,55.840748000,1.000000000,saturated
5040,167.697600000,15092784,32.666666700,126,45.550000000,664.245246000,458.640815000,410035.997000000,205.338000000,55.848874700,1.000000000,saturated
5041,167.730933000,15095784,32.833333300,126,45.400000000,664.249735000,458.654288000,410162.597000000,205.338000000,55.827577400,1.000000000,saturated
5042,167.764267000,15098784,33.833333300,123,46.700000000,664.182004000,458.652931000,405494.618000000,206.284000000,55.672299600,1.000000000,saturated
5043,167.797600000,15101784,34.250000000,121,46.700000000,664.170815000,458.671723000,404354.618000000,205.583000000,55.586663100,1.000000000,saturated
5044,167.830933000,15104784,35.000000000,120,46.850000000,664.158701000,458.663484000,404631.018000000,205.583000000,55.600513300,1.000000000,saturated
5045,167.864267000,15107784,35.541666700,112,50.100000000,664.192842000,458.668656000,405539.618000000,204.996000000,55.547384400,1.000000000,saturated
5046,167.897600000,15110784,35.250000000,110,49.100000000,664.195646000,458.605889000,406037.218000000,204.996000000,55.614202600,1.000000000,saturated
5047,167.930933000,15113784,34.833333300,108,48.400000000,664.265173000,458.608781000,409224.397000000,206.985000000,55.658363600,1.000000000,saturated
5048,167.963789000,15116741,35.333333300,106,48.550000000,664.253324000,458.659176000,412366.603000000,206.985000000,55.751122500,1.000000000,saturated
5049,167.997122000,15119741,34.958333300,106,46.700000000,664.193273000,458.649513000,413288.203000000,206.284000000,55.717605800,1.000000000,saturated
5050,168.030456000,15122741,34.333333300,107,45.700000000,664.192736000,458.750187000,413260.203000000,207.686000000,55.716938200,1.000000000,saturated
5051,168.063789000,15125741,32.833333300,107,43.700000000,664.134716000,458.680938000,419991.798000000,206.985000000,55.965503000,1.000000000,saturated
5052,168.097122000,15128741,33.791666700,108,44.700000000,663.973443000,458.514764000,423539.998000000,206.985000000,56.102049100,1.000000000,saturated
5053,168.130456000,15131741,33.208333300,106,44.550000000,663.864152000,458.474238000,426984.000000000,206.284000000,56.180022000,1.000000000,saturated
5054,168.163789000,15134741,33.000000000,106,46.400000000,663.849544000,458.478313000,427375.000000000,206.985000000,56.128556300,1.000000000,saturated
5055,168.197122000,15137741,34.000000000,108,46.850000000,664.008308000,458.558260000,426567.603000000,206.039000000,56.417722900,1.000000000,saturated
5056,168.229989000,15140699,34.375000000,107,46.700000000,663.990429000,458.523167000,425618.603000000,207.099000000,56.403336200,1.000000000,saturated
5057,168.263322000,15143699,33.750000000,105,45.000000000,663.923286000,458.554936000,431141.981000000,206.398000000,56.542742700,1.000000000,saturated
5058,168.296656000,15146699,33.458333300,103,46.000000000,663.935133000,458.521563000,428109.000000000,206.985000000,56.418987400,1.000000000,saturated
5059,168.329989000,15149699,33.875000000,103,46.000000000,663.892013000,458.523102000,430799.619000000,206.985000000,56.579513800,1.000000000,saturated
5060,168.363322000,15152699,33.958333300,101,48.550000000,663.796107000,458.451416000,427129.203000000,208.273000000,56.508963000,1.000000000,saturated
5061,168.396656000,15155699,33.833333300,99,48.400000000,663.801469000,458.411567000,427436.603000000,209.903000000,56.354834300,1.000000000,saturated
5062,168.429989000,15158699,33.916666700,98,48.400000000,663.843670000,458.320970000,428007.803000000,209.903000000,56.363279000,1.000000000,saturated
5063,168.463322000,15161699,34.000000000,99,46.700000000,664.030925000,458.403326000,410326.397000000,206.170000000,55.800104200,1.000000000,saturated
5064,168.496156000,15164654,33.000000000,98,45.000000000,664.050569000,458.504956000,404489.618000000,206.039000000,55.638502300,1.000000000,saturated
5065,168.529489000,15167654,33.041666700,96,46.000000000,664.084699000,458.509450000,403379.218000000,206.284000000,55.649910500,1.000000000,saturated
5066,168.562822000,15170654,32.958333300,96,45.000000000,664.111881000,458.649496000,401302.618000000,206.039000000,55.556876100,1.000000000,saturated
5067,168.596156000,15173654,33.666666700,98,45.700000000,664.227996000,458.561840000,403625.997000000,206.740000000,55.679367800,1.000000000,saturated
5068,168.629489000,15176654,33.750000000,96,46.700000000,664.300683000,458.682171000,402410.997000000,206.985000000,55.539020700,1.000000000,saturated
5069,168.662822000,15179654,34.333333300,98,46.550000000,664.232299000,458.679486000,413218.000000000,207.686000000,55.896337300,1.000000000,saturated
5070,168.696156000,15182654,34.125000000,99,45.850000000,664.259719000,458.506865000,414902.582000000,209.316000000,55.914617200,1.000000000,saturated
5071,168.729489000,15185654,34.125000000,99,46.000000000,664.238392000,458.585807000,418047.000000000,209.316000000,56.021490800,1.000000000,saturated
5072,168.762356000,15188612,33.791666700,100,46.000000000,664.125555000,458.609091000,413796.981000000,209.316000000,55.940836200,1.000000000,saturated
5073,168.795689000,15191612,34.041666700,99,48.700000000,664.162178000,458.565383000,413648.381000000,208.729000000,55.972693600,1.000000000,saturated
5074,168.829022000,15194612,34.250000000,98,50.850000000,664.046837000,458.615901000,417192.000000000,208.615000000,55.981973400,1.000000000,saturated
5075,168.862356000,15197612,33.541666700,101,49.400000000,663.985754000,458.555136000,412485.982000000,208.615000000,55.816705600,1.000000000,saturated
5076,168.895689000,15200612,33.041666700,101,46.850000000,663.864536000,458.574127000,414786.982000000,209.316000000,55.759920700,1.000000000,saturated
5077,168.929022000,15203612,33.041666700,100,45.700000000,663.777698000,458.532805000,414929.382000000,208.615000000,55.808048100,1.000000000,saturated
5078,168.962356000,15206612,32.333333300,99,45.550000000,663.850839000,458.537893000,413920.182000000,208.615000000,55.805945300,1.000000000,saturated
5079,168.995689000,15209612,32.166666700,98,44.000000000,663.954181000,458.495549000,413338.382000000,208.729000000,55.792075200,1.000000000,saturated
5080,169.028544000,15212569,32.416666700,101,43.700000000,663.852435000,458.533378000,417998.000000000,208.615000000,55.885118300,1.000000000,saturated
5081,169.061878000,15215569,34.083333300,101,44.000000000,663.845998000,458.589968000,419572.000000000,208.615000000,55.923463200,1.000000000,saturated
5082,169.095211000,15218569,34.208333300,102,44.850000000,664.039555000,458.634005000,409603.603000000,208.615000000,55.517370800,1.000000000,saturated
5083,169.128544000,15221569,34.458333300,101,44.850000000,664.010350000,458.687026000,412403.782000000,208.615000000,55.652198800,1.000000000,saturated
5084,169.161878000,15224569,33.333333300,96,43.850000000,663.807283000,458.722014000,413398.582000000,208.387000000,55.675411000,1.000000000,saturated
5085,169.195211000,15227569,32.750000000,94,45.850000000,663.788633000,458.710935000,405340.397000000,208.729000000,55.330582300,1.000000000,saturated
5086,169.228544000,15230569,33.125000000,92,45.850000000,663.890894000,458.658284000,405520.997000000,208.028000000,55.433424500,1.000000000,saturated
5087,169.261878000,15233569,33.250000000,92,45.000000000,663.875029000,458.697158000,405495.000000000,207.327000000,55.565760600,1.000000000,saturated
5088,169.294722000,15236525,33.958333300,93,45.000000000,663.815254000,458.707711000,412824.582000000,208.387000000,55.851380200,1.000000000,saturated
5089,169.328056000,15239525,33.333333300,93,45.000000000,663.825374000,458.646043000,414928.981000000,208.387000000,55.980944500,1.000000000,saturated
5090,169.361389000,15242525,34.541666700,98,48.550000000,663.777364000,458.568640000,412084.782000000,206.985000000,55.892545400,1.000000000,saturated
5091,169.394722000,15245525,33.625000000,96,45.700000000,663.743669000,458.715007000,408796.000000000,206.985000000,55.749328000,1.000000000,saturated
5092,169.428056000,15248525,34.291666700,95,45.700000000,663.648097000,458.587793000,407106.000000000,206.985000000,55.629931400,1.000000000,saturated
5093,169.461389000,15251525,34.375000000,94,45.000000000,663.573406000,458.582505000,408175.000000000,206.985000000,55.625613500,1.000000000,saturated
